id,config.sigma,config.cutoff,config.noise,result.av_train_rmse,result.av_test_rmse,metadata.timing.start,metadata.timing.end,metadata.search-mode
230219-022907-9326-grim-milk,2.0,6.859357919432007,0.0010128267237176,0.0309028987685328,0.0768533875838304,1676773747.93372,1676781850.931416,bayesian-optimization
230219-011717-3369-huge-past,0.1,12.570270974098198,0.9885945479882968,0.0643502368561586,0.0810631147524815,1676769437.338097,1676776627.085197,bayesian-optimization
230219-012713-5508-wild-most,0.1,12.426421564624906,1.0,0.0650224108200413,0.0823190948257035,1676770033.55167,1676775396.510796,bayesian-optimization
230219-011343-2196-sour-food,0.1,12.567364036200082,1.0,0.0646127349085183,0.0812250776248431,1676769223.220755,1676774568.813637,bayesian-optimization
230219-011244-2383-that-desk,0.1,12.567366107826215,1.0,0.0646127247375059,0.0812250601487227,1676769164.239372,1676774504.769552,bayesian-optimization
230219-013200-5225-lame-trip,0.417935085856373,6.346172976251697,0.0557303083909893,0.0045610794552042,0.0351604547503514,1676770320.52386,1676774459.014762,bayesian-optimization
230219-012958-3383-dead-feed,2.0,6.859845192542107,0.0008090735583212,0.028960949022112,0.078437580364973,1676770198.339039,1676774404.078309,bayesian-optimization
230219-003541-6254-rash-list,0.4719615614900232,6.021830363773854,0.0357246989151344,0.005091823489135,0.0351135863594627,1676766941.626908,1676774301.671876,bayesian-optimization
230219-031928-7312-rare-skin,0.1,10.508664595281056,1.0,0.0766868267871614,0.092128699707767,1676776768.732076,1676781548.754913,bayesian-optimization
230219-024548-5244-drab-bill,0.1,10.507424916803386,1.0,0.0766389772409239,0.0920712367168828,1676774748.525374,1676781192.31837,bayesian-optimization
230219-021759-7747-left-salt,2.0,6.856620805763665,0.0010520582348714,0.0312353862228081,0.0766504396415014,1676773079.775837,1676781140.18806,bayesian-optimization
230219-025925-9824-lazy-oven,1.0335821824782756,4.37857692301173,1.0,0.0603589810095958,0.0639051164691138,1676775565.983389,1676780659.186728,bayesian-optimization
230219-024414-9540-ugly-push,1.0324302338777045,4.3763064585069085,1.0,0.0602950040459485,0.0638347900244543,1676774654.956965,1676778774.344598,bayesian-optimization
230219-024229-0513-wary-will,1.1001545814424,4.466078715590171,1.0,0.0654181043209125,0.0692013154774889,1676774549.053631,1676778565.594242,bayesian-optimization
230219-024331-6589-rare-miss,1.1001556213189962,4.466075794375076,1.0,0.0654181328854399,0.0692013312642002,1676774611.659335,1676778559.789579,bayesian-optimization
230219-005709-7561-flat-meat,0.1,12.49491421032016,1.0,0.0649324116349152,0.0818144417182886,1676768229.757156,1676777690.464648,bayesian-optimization
230219-044703-5960-fake-land,0.5306953465604838,4.749877271675176,0.0383444589695833,0.0109014535305319,0.0333776603550019,1676782023.608054,1676789938.064444,bayesian-optimization
230219-043534-6870-rosy-wake,0.8923223444233442,5.421572085506941,0.0001,0.0028236730910898,0.1052504750479206,1676781334.700978,1676789420.331158,bayesian-optimization
230219-042643-4341-rich-draw,0.5311180064617399,4.755018938851206,0.0405933762170764,0.0111116600115944,0.0333645062734994,1676780803.435137,1676784822.298168,bayesian-optimization
230219-035552-5181-vast-yard,0.8886271837455654,5.439118603473146,0.0001,0.0027544047012792,0.103163018929147,1676778952.519129,1676784542.33348,bayesian-optimization
230219-035146-8009-wary-film,0.8864255613336564,5.439829365403563,0.0001,0.0027341747771904,0.1030318154664689,1676778706.801933,1676782815.14119,bayesian-optimization
230219-035146-5869-zany-page,0.5375816369899182,4.746976867289924,0.0395534896327724,0.0111932180177385,0.0334098698294158,1676778706.610621,1676782710.476153,bayesian-optimization
230219-024042-2874-idle-drop,0.4353141582380126,6.362217620859433,0.0355823785524124,0.0034884144990312,0.0357300776689835,1676774442.293107,1676782298.922709,bayesian-optimization
230219-053559-0840-dead-luck,1.6898213508431503,3.413132364093399,1.0,0.0849706388221053,0.0881613961883022,1676784959.084923,1676788862.427734,bayesian-optimization
230219-053129-1626-vain-east,1.6856361979401375,3.412604079021833,1.0,0.0848340390029299,0.088034539178265,1676784689.163654,1676788631.663966,bayesian-optimization
230219-044156-8122-damp-blue,0.8918244934484436,5.421166464848527,0.0001,0.0028202818489741,0.1052751418315847,1676781716.813188,1676787157.283043,bayesian-optimization
230219-050229-4215-ripe-play,0.3564775675130962,4.197600130686215,0.0267362185195141,0.0092376505116233,0.0363426637348796,1676782949.423256,1676786960.918859,bayesian-optimization
230219-045429-0947-rash-join,0.9008555349418071,5.447521469157145,0.0001,0.0028399246642195,0.1019063713377046,1676782469.095685,1676786655.334744,bayesian-optimization
230219-033743-6178-rosy-name,1.1041540926808069,4.469237704523511,1.0,0.0657877218001238,0.0695760787244369,1676777863.619007,1676785077.292117,bayesian-optimization
230219-070124-0363-fine-milk,1.6597084284372057,9.398351984565355,1.0,0.1509527795131743,0.1567721551682631,1676790084.037233,1676798169.791794,bayesian-optimization
230219-065330-9146-full-fear,1.6262829470668705,9.40084097604607,1.0,0.1491005535515055,0.1549375170374197,1676789610.915545,1676797959.112883,bayesian-optimization
230219-050123-5909-this-golf,1.784615925392294,3.435654021778765,1.0,0.0887049226843646,0.0916566481284581,1676782883.594196,1676790536.893516,bayesian-optimization
230219-071157-0243-lame-menu,1.6608131934892767,9.399163845043423,1.0,0.1510172853061025,0.1568370906128985,1676790717.025399,1676797099.24433,bayesian-optimization
230219-044038-3879-dull-base,0.8923266364589805,5.421577982434462,0.0001,0.0028236995103147,0.1052485018578266,1676781638.389873,1676790900.639849,bayesian-optimization
230219-060629-5880-able-hook,0.7065082320940891,4.993668620822355,0.0843144623041587,0.0191050915076756,0.0346356958457002,1676786789.589017,1676790860.322151,bayesian-optimization
230219-071644-6744-rare-swim,1.6627237652219855,9.399991901441014,1.0,0.1511260451981279,0.1569463152163891,1676791004.675377,1676795527.141499,bayesian-optimization
230219-064342-7250-lazy-tool,0.7050642798991033,5.006726078550388,0.0888042425216573,0.0193203289459247,0.0346379099048412,1676789022.726017,1676794392.815426,bayesian-optimization
230219-064001-7200-wise-read,0.7061524425939902,5.005679049166238,0.0883494933083432,0.0193287608332616,0.0346522948936464,1676788801.721094,1676794252.790048,bayesian-optimization
230219-054116-7249-worn-mail,0.7005313783208658,5.006539197519226,0.0794043123085397,0.018476835749177,0.0345991363276282,1676785276.726038,1676793212.398886,bayesian-optimization
230219-061210-5807-pure-camp,1.577253532744544,9.41586793595794,1.0,0.1463381136859001,0.1522585168258952,1676787130.581892,1676792926.500522,bayesian-optimization
230219-061459-7535-safe-nose,1.648221968417359,9.39697816628389,1.0,0.1503116283397706,0.1561326940695535,1676787299.754487,1676791852.170902,bayesian-optimization
