id,config.atom_sigma,config.soap_cutoff,config.noise,result.av_train_rmse,result.av_test_rmse,metadata.timing.start,metadata.timing.end,metadata.search-mode
230724-141619-6493-cold-gold,0.2,9.0,0.3804375167931641,0.0515392748662757,0.0889911638079026,1690204579.652009,1690204648.799684,random
230724-141728-8462-fair-beat,0.2,9.0,0.0005522891189905,0.0001224116227592,0.1255081927533131,1690204648.848202,1690204714.810924,random
230724-141834-8650-poor-king,0.2,9.0,0.0012086531314982,0.0004498784669812,0.1246023903618504,1690204714.866922,1690204777.811401,random
230724-141937-8416-ugly-life,0.2,9.0,0.0047894049624704,0.003052240805506,0.1176711883239846,1690204777.843729,1690204841.030093,random
230724-142041-0912-pink-look,0.2,9.0,0.0050066100696274,0.0032179589951686,0.1172389541531615,1690204841.092937,1690204918.026349,random
230724-142158-0569-rosy-belt,0.2,9.0,0.0193938415718721,0.0114329625985979,0.1001988101288844,1690204918.058635,1690204991.999399,random
230724-142312-0200-good-golf,0.2,9.0,0.0409494608215193,0.0180972583154436,0.0935096646331369,1690204992.021622,1690205057.2744,random
230724-142417-3940-fair-site,0.2,9.0,0.1724462098662301,0.0364220121310228,0.0885077181111845,1690205057.397344,1690205122.77609,random
230724-142522-9360-worn-mood,0.2,9.0,0.0025255752535184,0.0013307700786715,0.1221895257238414,1690205122.937405,1690205193.009767,random
230724-142633-0676-cool-list,0.2,9.0,0.0003718186066092,6.041950430524816e-05,0.1256268916834979,1690205193.069949,1690205260.94319,random
230724-142741-0218-both-quit,0.2,9.0,0.0720479661174381,0.0241752648877086,0.0905937545890984,1690205261.024075,1690205333.367845,random
230724-142853-4553-pure-desk,0.2,9.0,0.0136445651318133,0.0087575558640331,0.1045464169656567,1690205333.456206,1690205400.869922,random
230724-143000-9671-idle-tool,0.2,9.0,0.0633394737798647,0.0226889989545864,0.0911155049960055,1690205400.969866,1690205581.739886,random
230724-143301-8347-free-iron,0.2,9.0,0.0946874497334618,0.0275683961388164,0.0897172237855168,1690205581.836677,1690205651.070978,random
230724-143411-1043-vast-till,0.2,9.0,0.0125133008516233,0.0081502949451053,0.1057022005655922,1690205651.106805,1690205717.105748,random
230724-143517-1359-lone-clue,0.2,9.0,0.1533424973987635,0.0345185995692154,0.0886871874826259,1690205717.138975,1690205788.310018,random
230724-143628-4905-blue-jump,0.2,9.0,0.0231525826628704,0.0128951215531977,0.0982889372930033,1690205788.52331,1690205853.536692,random
