id,config.sigma,config.cutoff,config.noise,result.av_train_rmse,result.av_test_rmse,metadata.timing.start,metadata.timing.end
230725-082710-8922-neat-view,0.3,10.0,0.2,0.0106395184615213,0.0570404154197925,1690270030.910089,1690272517.428608
230725-083501-2992-wise-hand,0.35,3.0,0.2,0.1225168482789593,0.1342559487071865,1690270501.29968,1690272288.254904
230725-083459-2497-sour-ball,0.35,2.5,0.2,0.1267187629905198,0.1346702809070646,1690270499.273065,1690272258.766077
230725-084008-5098-oily-tune,0.35,5.5,0.2,0.0243763122829653,0.0560485214905888,1690270808.510557,1690272257.971029
230725-075053-3972-back-tool,0.25,14.0,0.2,0.0105354292269384,0.0663739429596619,1690267853.398226,1690271959.720716
230725-082140-7692-sour-song,0.3,9.5,0.2,0.0105777929829703,0.0563579262644256,1690269700.769777,1690271811.05569
230725-081910-4197-vast-king,0.3,8.5,0.2,0.009880727356596,0.0517989179955395,1690269550.420177,1690271698.92543
230725-074937-5806-half-past,0.25,13.0,0.2,0.0097044447455374,0.0691433163693092,1690267777.580999,1690271222.770969
230725-081416-4350-dark-nail,0.3,7.25,0.2,0.0104937938566954,0.0523781154027555,1690269256.856219,1690271276.462595
230725-081924-6679-lame-fill,0.3,7.75,0.2,0.0099724669864336,0.0535720823130928,1690269564.668329,1690271229.124696
230725-092331-6396-limp-loss,0.4,8.0,0.2,0.012108289525503,0.0544161826052973,1690273411.67212,1690275677.454372
230725-083520-6647-rare-roll,0.3,13.0,0.2,0.0127222237923296,0.0664465515704813,1690270520.665303,1690275543.374777
230725-092238-5011-mild-wish,0.4,9.5,0.2,0.0138706117669185,0.056718242146614,1690273358.516652,1690275594.835057
230725-092244-8169-tidy-wish,0.4,9.0,0.2,0.0131379980307791,0.054909536678008,1690273364.817423,1690275468.928015
230725-085850-6199-thin-fall,0.4,4.0,0.2,0.0500916360575839,0.0814354334587006,1690271930.627592,1690273643.632473
230725-085855-3923-loud-love,0.4,3.5,0.2,0.0650155893540345,0.0918237173826111,1690271935.39275,1690273610.150229
230725-085234-0708-arid-sign,0.4,2.5,0.2,0.1271620480004643,0.1349972220105362,1690271554.071464,1690273611.441433
230725-084245-6867-dull-joke,0.35,7.25,0.2,0.0113356458383531,0.0531662712172441,1690270965.687088,1690273368.802673
230725-085732-2855-fond-sort,0.4,3.0,0.2,0.1230627988854976,0.1347834710765341,1690271852.28624,1690273487.659711
230725-084245-0612-slow-task,0.35,6.75,0.2,0.0129381709884794,0.0508515000764336,1690270965.061645,1690273329.563168
230725-090004-4911-firm-type,0.4,5.0,0.2,0.0299138433749365,0.0566848407265762,1690272004.491702,1690273399.317578
230725-093239-1672-sour-gear,0.45,3.0,0.2,0.1236881553701862,0.135183057981682,1690273959.16804,1690275418.098092
230725-090037-8198-slow-poem,0.4,5.25,0.2,0.0272841711647625,0.0569624022075906,1690272037.820352,1690273924.843027
230725-090851-1191-calm-yard,0.4,5.5,0.2,0.0253668369353308,0.0555409520279654,1690272531.119718,1690273969.113
230725-084958-3519-worn-case,0.35,9.5,0.2,0.0120760145923735,0.0565284635127395,1690271398.38893,1690273793.945498
230725-093501-4421-mild-roof,0.45,3.5,0.2,0.0667532110331493,0.09237676160971,1690274101.442822,1690275402.579599
230725-092121-4014-soft-give,0.4,7.5,0.2,0.0122818849138376,0.0542039318117047,1690273281.402016,1690275279.702481
230725-093153-4057-dead-bear,0.45,2.5,0.2,0.1276158323657848,0.1351588880213063,1690273913.406358,1690275272.604293
230725-091843-1271-torn-jury,0.4,7.25,0.2,0.0126937839031549,0.0548122365558979,1690273123.127665,1690275242.978542
230725-091825-7476-vain-post,0.4,7.0,0.2,0.0132048518562172,0.0535866849810484,1690273105.748126,1690275232.36757
230725-092236-7776-sour-hurt,0.4,8.5,0.2,0.012654804515442,0.0545704159677196,1690273356.778123,1690275190.34216
230725-092135-4499-lost-stop,0.4,7.75,0.2,0.012034354309127,0.0536266782894008,1690273295.450535,1690275020.352055
230725-091158-3808-damp-mine,0.4,6.5,0.2,0.0155521546619385,0.0511295308978221,1690272718.381388,1690274629.405514
230725-091158-4094-open-till,0.4,6.25,0.2,0.0186267073596554,0.0547331193561793,1690272718.40984,1690274548.443023
230725-083254-9744-best-duty,0.3,15.0,0.2,0.014010895609055,0.0689474934747963,1690270374.975031,1690274566.511248
230725-090602-5424-nice-rest,0.4,4.5,0.2,0.0366408418808192,0.0709071391175959,1690272362.543092,1690274542.001066
230725-091659-9479-fine-stay,0.4,6.75,0.2,0.0141221677541284,0.0516764255698997,1690273019.948605,1690274523.082632
230725-085002-2910-back-meal,0.35,11.0,0.2,0.0137913782818547,0.0632355104074501,1690271402.291505,1690274188.136185
230725-084945-7829-smug-rule,0.35,7.5,0.2,0.0110607820128187,0.0539212447173547,1690271385.78388,1690274117.821996
230725-085003-6791-sick-half,0.35,10.0,0.2,0.0126940418922041,0.0580227879584016,1690271403.679533,1690274003.439711
230725-100633-6078-smug-dead,0.5,3.0,0.2,0.1242679223212715,0.1353800894529059,1690275993.608286,1690277313.756604
230725-085357-5336-evil-lack,0.35,14.0,0.2,0.0163122906167671,0.0643561784617142,1690271637.534282,1690277173.805619
230725-095056-4612-fine-fall,0.45,7.75,0.2,0.013645455758811,0.0545261787935531,1690275056.461936,1690277235.728066
230725-095517-2603-ajar-move,0.45,8.5,0.2,0.0143355592497268,0.0540844798843241,1690275317.261013,1690277230.673054
230725-095407-4866-used-work,0.45,8.0,0.2,0.0138279367813691,0.0554721901475246,1690275247.487416,1690276969.18489
230725-094630-5009-dual-dust,0.45,7.25,0.2,0.0141522418289861,0.055158817966075,1690274790.501357,1690276845.908393
230725-092615-8460-pink-keep,0.4,13.0,0.2,0.0186584191757117,0.0637083608092335,1690273575.846579,1690276810.735817
230725-094520-5058-dual-sock,0.45,6.25,0.2,0.0199573278229283,0.0551254119568955,1690274720.531942,1690276517.635046
230725-085347-5051-rash-cook,0.35,13.0,0.2,0.0161513962595534,0.0646811844156245,1690271627.518903,1690276328.471843
230725-092303-5436-free-wish,0.4,12.0,0.2,0.0180952818797069,0.0689494943157919,1690273383.544106,1690276325.928537
230725-094034-0099-late-work,0.45,5.5,0.2,0.0265627182748669,0.0555386683932264,1690274434.010357,1690276309.160756
230725-083520-6015-aged-sell,0.3,14.0,0.2,0.0133111349995025,0.06470877073085,1690270520.625567,1690276203.833039
230725-094511-0561-wiry-rush,0.45,6.0,0.2,0.0225784227862314,0.0574772435121852,1690274711.056802,1690276242.668067
230725-094033-7123-wary-bowl,0.45,5.75,0.2,0.024941499064489,0.0564647560482259,1690274433.712749,1690276195.557304
230725-093702-2998-zany-stop,0.45,5.0,0.2,0.031299937009448,0.0566256062992376,1690274222.300362,1690275996.227635
230725-093701-4092-wild-hold,0.45,4.5,0.2,0.0380702315936742,0.0710402459053965,1690274221.439183,1690275959.053188
230725-093840-6240-rosy-home,0.45,5.25,0.2,0.0285248252163192,0.0571577375615094,1690274320.624723,1690276092.822513
230725-092247-7330-late-suit,0.4,11.0,0.2,0.0165115500381137,0.0638196947979383,1690273367.733507,1690276018.291939
230725-103256-0294-blue-wave,0.5,9.5,0.2,0.0182292712036127,0.0569466862818222,1690277576.030035,1690280759.63548
230725-103309-0866-both-team,0.5,9.0,0.2,0.0171635403982949,0.0545616427469334,1690277589.087763,1690280577.350678
230725-100906-0276-sane-sale,0.5,4.0,0.2,0.0540135598997101,0.0821072950063475,1690276146.028302,1690277493.976103
