id,config.sigma,config.cutoff,config.noise,result.av_train_rmse,result.av_test_rmse,metadata.timing.start,metadata.timing.end,metadata.search-mode
230209-081637-4512-bony-wave,0.9693332818463644,9.656206525384896,0.0284677068422819,0.028889129067727,0.0861294173103816,1675930597.456031,1675935557.267174,random
230209-080248-4071-vast-roof,1.1606898988140744,11.835063276232953,0.0991677411857496,0.0549132880424707,0.0924414669410865,1675929768.408072,1675935482.088133,random
230209-080518-1662-near-loss,0.9159081425247028,14.441843652912493,0.4077731722206085,0.0717652422079158,0.0982122503513175,1675929918.192891,1675935389.589285,random
230209-102429-3735-fond-milk,0.6294038641046702,13.959272966807172,0.0001668634025145,0.0003870044148141,0.4276706330033336,1675938269.374433,1675945637.856371,random
230209-091620-8470-rare-text,1.1795499364497617,9.828484316522689,0.0011567343030599,0.0115839526419799,0.1478508429907769,1675934180.848003,1675940642.336605,random
230209-095345-5957-warm-help,0.5278711803604823,6.457343390569041,0.0967861790138399,0.0391101525948235,0.0686673267759805,1675936425.608668,1675944367.17826,random
230209-094120-8400-slow-make,0.5166381555270734,14.363393868646614,0.0015026964456913,0.0015893659561885,0.220543238757524,1675935680.840948,1675943721.423666,random
230209-093836-9345-real-past,1.682456185353021,11.141602893281709,0.0086941261300175,0.0583825002136871,0.1394344004866518,1675935516.935641,1675943580.437533,random
230209-085317-8893-posh-pull,0.4922804286768952,7.904401619456635,0.008299586459124,0.011603901301142,0.1150946129694382,1675932797.890113,1675943567.457991,random
230209-085317-5018-busy-kind,0.1786402339242624,7.772294007800147,0.0001941595081994,0.0079420515014842,0.2752324913504289,1675932797.514935,1675943488.897608,random
230209-094035-9453-pink-bath,1.3197305544774034,6.445323492365198,0.014165147197833,0.0446675669779753,0.0788500698909518,1675935635.947978,1675942350.543283,random
230209-123807-9104-glum-week,1.5065289141012608,13.743124794612632,0.0010755156011901,0.0227951724679221,0.1702410283931161,1675946287.923645,1675955707.461428,random
230209-084504-0093-lazy-wrap,0.2024362623925636,14.782470424511551,0.0036698187922655,0.0070433922362367,0.1838343281993493,1675932304.01142,1675949430.551195,random
230209-110627-2695-past-kick,0.838588564032611,8.529951269740266,0.0001684165442621,0.0020773535214078,0.3619900161144641,1675940787.270551,1675947915.383182,random
230209-104008-9766-aged-year,0.8439459114176513,12.353169077199873,0.00013122791873,0.0006018264658467,0.3631662948041142,1675939208.977652,1675947251.999316,random
230210-102204-8433-late-meat,1.6792725873606666,14.619187948523724,0.000142269522011,0.0149596641782711,0.5519000045190807,1676024524.844239,1676029225.039396,random
230210-114239-6289-safe-ring,1.4614740414811205,8.908540457204694,0.0289243931230562,0.0534165291859975,0.0886526840014965,1676029359.629886,1676033637.303296,random
230210-134632-9009-icky-gift,0.8583418651414666,10.1179516854976,0.0003267005753053,0.0020463343954802,0.2667406872053445,1676036792.901867,1676041167.243989,random
230210-151257-9973-best-most,1.2039981809090912,14.429048060077273,0.000409440299237,0.0077228568465054,0.361368992616636,1676041978.002943,1676053890.463906,random
230210-151258-1889-torn-meet,1.5236287141768938,3.978459065008131,0.0419759510616864,0.0728684779112535,0.0763670406614175,1676041978.194537,1676053889.852589,random
230210-150142-5833-calm-land,1.206475179773452,2.5464085605198568,0.1407596463347328,0.2148016320734192,0.2139720766527001,1676041302.584177,1676045592.304106,random
230210-161524-2523-half-wear,2.0,4.442341230293165,0.003318670833803,0.0741062014320007,0.0887105607357344,1676045724.253205,1676049859.065158,bayesian-optimization
230210-134528-2076-bony-soup,1.3393685659418666,14.031443369309937,0.0001032323832327,0.0052920416396516,0.5250930229626034,1676036728.208401,1676049444.080971,random
230210-134528-8234-neat-read,0.6555383071009266,14.531315108930404,0.0022737018559381,0.0034889652433263,0.2109697948860349,1676036728.824314,1676049309.913422,random
230210-134529-4201-next-rope,0.2449408601746334,14.191159587135248,0.0107507279345609,0.0090094510825268,0.1394516184875053,1676036729.421232,1676048026.834936,random
230210-134528-7310-used-date,1.6532511500117324,10.878164046492016,0.0030674699363329,0.0401849849580949,0.1683586421896462,1676036728.731965,1676047962.00518,random
230210-134528-1562-deep-joke,1.70882134867449,12.798819780682992,0.0298678898051027,0.088610647267001,0.1322761679148187,1676036728.157142,1676047783.137088,random
230210-134527-6530-lean-burn,0.4793016856540022,2.227440509546419,0.0001852135078058,0.2148016449674042,0.213969711397127,1676036727.653892,1676047586.506711,random
230210-183352-8099-dark-bowl,0.8749030367153116,4.390991556701249,0.0042130851037727,0.0626953741730237,0.0953975639625582,1676054032.812184,1676064194.731707,bayesian-optimization
230210-183254-7508-loud-blue,0.8749295273920777,4.391002000091574,0.004213124757849,0.0626955656754128,0.0953971894956103,1676053974.751704,1676064150.111416,bayesian-optimization
230210-163148-7507-deep-wind,0.8248122415872828,5.452172351802581,0.7166413930829145,0.0741123791373075,0.0814638626679274,1676046708.751587,1676054443.900031,bayesian-optimization
230210-162950-2810-spry-read,1.5533401382344387,4.528775773604306,0.0085471165899523,0.0709372591294817,0.082691701386976,1676046590.281963,1676054445.915793,bayesian-optimization
230210-172617-3294-sane-item,0.4972502425694547,5.477478405583812,0.3914864281388817,0.0622962815731631,0.0742519419634095,1676049977.330449,1676054175.281954,bayesian-optimization
230210-184302-5540-lame-ease,0.2059470360795727,7.795756349284143,0.1855562517609724,0.0426267196022513,0.0659880100748844,1676054582.556888,1676062295.400523,bayesian-optimization
230210-184302-3373-wiry-year,0.1,7.836530306310951,0.2599237978391153,0.0833342383166092,0.0912734701983837,1676054582.338205,1676062292.988597,bayesian-optimization
230210-171924-9905-meek-pool,2.0,4.492138615245057,0.0032558693576012,0.0739382435844899,0.0877021310586479,1676049564.991535,1676061044.464527,bayesian-optimization
230210-171933-2693-bold-file,2.0,4.450917234103391,0.0025762404251128,0.0730147656082319,0.0932894239608943,1676049573.270291,1676061007.842646,bayesian-optimization
230210-183828-8561-even-cook,0.4768167420694115,4.48701954542523,0.2403831115857254,0.0673527217487285,0.07777548393532,1676054308.857078,1676060220.749183,bayesian-optimization
230210-190321-1925-twin-host,0.2059598593329892,7.79574140364828,0.1855533496985303,0.0426233845037902,0.0659864609564382,1676055801.193573,1676060100.181612,bayesian-optimization
