id,config.atom_sigma,config.soap_cutoff,config.noise,result.av_train_rmse,result.av_test_rmse,metadata.timing.start,metadata.timing.end,metadata.search-mode
230629-030828-6769-limp-tear,0.4,12.0,0.0024457278127472,0.1203852715716682,1.0577887894778002,1688004508.677796,1688011062.614667,random
230629-014225-3812-rare-army,0.4,12.0,0.0125886969596095,0.1456310551328581,0.8749657954016842,1687999345.392565,1688004558.314878,random
230629-014223-4599-idle-face,0.4,12.0,0.0018247419954082,0.1158303407479998,1.1007724285881102,1687999343.462756,1688004512.739959,random
230629-041441-3684-damp-work,0.4,12.0,0.000162385526483,0.0802688797314807,4.173927839511563,1688008481.390446,1688011066.411859,random
230629-030822-7878-past-suck,0.4,12.0,0.2251988169671497,0.1975861546627166,0.462468507062627,1688004502.788974,1688010954.778258,random
230629-030733-9927-safe-work,0.4,12.0,0.0002460326690879,0.0854359807263469,3.0741246107460563,1688004453.993422,1688010830.306464,random
230629-025836-6186-sour-shop,0.4,12.0,0.8399849480380768,0.2242305048915693,0.4171157662848175,1688003916.619559,1688010792.845833,random
230629-035518-4021-even-till,0.4,12.0,0.0318428848536397,0.1608427308699869,0.6591815073761891,1688007318.418859,1688010272.383603,random
230629-051235-3743-full-care,0.4,12.0,0.9974699552396278,0.2284710295801704,0.4115621327238611,1688011955.395735,1688018371.345769,bayesian-optimization
230629-051122-1571-rude-goal,0.4,12.0,0.9900048945046844,0.228280090596424,0.4117975622134285,1688011882.165067,1688018369.975749,bayesian-optimization
230629-050451-4052-torn-head,0.4,12.0,0.9869421511126156,0.2282014887547054,0.4118948818624351,1688011491.416258,1688014389.316945,bayesian-optimization
230629-050054-5798-true-rock,0.4,12.0,0.9729200539846552,0.2278396375318577,0.4123459343271372,1688011254.587533,1688013823.767876,bayesian-optimization
230629-051114-9757-rare-zone,0.4,12.0,0.9837612648977824,0.2281196910080226,0.4119964080331116,1688011874.97878,1688018294.317536,bayesian-optimization
